date,realized_volatility,realized_kernel,H
2018-06-26,1.1838372047848642,2.191413164836846,340
2018-06-27,1.5245324684426436,2.076434494377067,340
2018-06-28,1.482139920546823,1.3550858314196745,340
2018-06-29,0.8349597320855504,0.8852869308549671,340
2018-07-02,0.9289975586349275,1.0742349777691282,340
2018-07-03,0.722854513080751,1.005901688397665,340
2018-07-05,0.8702758894015568,1.1212632699378444,340
2018-07-06,0.5989419651036084,0.792744069339827,340
2018-07-09,0.558665521711719,0.9323156252243031,340
2018-07-10,0.5046209386021282,0.6550471404366808,340
2018-07-11,0.6646418499613673,0.6928192921104155,340
2018-07-12,0.5503884220214089,0.6346460243885825,340
2018-07-13,3.917510914165441,10.04287145151383,340
2018-07-16,1.023648998808617,3.00739314379169,340
2018-07-17,0.6352257513590491,1.1935683454384056,340
2018-07-18,0.5931010777854105,0.23380795017109354,340
2018-07-19,0.9797315459899627,2.031286747810193,340
2018-07-20,0.5589304708415155,0.6954561130114018,340
2018-07-23,0.564812852217874,1.0288659128314188,340
2018-07-24,0.8595963330317936,2.204055716811491,340
2018-07-25,0.7289878470127016,1.2707982515793281,340
2018-07-26,0.8316256171030999,1.2074539584962687,340
2018-07-27,1.265039478963002,1.5554337119852288,340
2018-07-30,0.9721921966889471,1.1332564920588637,340
2018-07-31,0.9231439805523488,1.5894133947797944,340
2018-08-01,1.109223441482837,1.2711603476870244,340
2018-08-02,1.03960708712694,2.8265991468914256,340
2018-08-03,0.6220571779957034,0.6097842875833873,340
2018-08-06,0.5132929263768691,0.6006854974319715,340
2018-08-07,0.6006392024834613,0.40425988800800094,340
2018-08-08,0.39820431287752645,0.40917345235010066,340
2018-08-09,0.41937144853756025,0.7941625994009347,340
2018-08-10,0.7235435051013083,1.3220506454224112,340
2018-08-13,0.7909307415283922,1.8319982537379103,340
2018-08-14,0.5246386676369923,1.3007010824570981,340
2018-08-15,2.085616011988848,1.5685940957499562,340
2018-08-16,2.6636600356173874,5.0486960325172765,340
2018-08-17,0.9115773208345438,1.1632684453440683,340
2018-08-20,0.66002678265088,0.6750400801971137,340
2018-08-21,0.6527142616557213,1.7891044806904222,340
2018-08-22,0.45201135374724066,0.3552576385532806,340
2018-08-23,0.7398277419099809,0.16161296157100266,340
2018-08-24,0.5502370696146712,0.4006124876333367,340
2018-08-27,0.5709581176921208,0.9099860918808717,340
2018-08-28,0.4940913628304354,0.7729022384138924,340
2018-08-29,0.4126452075878081,0.5453990795857543,340
2018-08-30,0.7751293879270247,0.7245034152226906,340
2018-08-31,0.6402322160001315,0.9896943256587302,340
2018-09-04,0.8415491889680711,1.0095528480455807,340
2018-09-05,1.0883092182218785,1.7915040887374378,340
2018-09-06,1.238257244348374,1.1243948613004535,340
2018-09-07,1.3129955243793288,0.7655564245261998,340
2018-09-10,0.705283506083424,0.8736031469001367,340
2018-09-11,0.6118471070573365,1.1788387381540795,340
2018-09-12,0.6458776869817733,1.1603358495461962,340
2018-09-13,0.6063225176607001,0.8342407453923141,340
2018-09-14,0.581616045846309,0.2689966716086286,340
2018-09-17,0.6271669632008541,1.2237396238883655,340
2018-09-18,0.4651246247906151,0.7143820334355886,340
2018-09-19,0.5399635192217823,1.5079046492984691,340
2018-09-20,0.5233161283278551,0.8313209473637814,340
2018-09-21,0.5860510718755714,1.8785114618227041,340
2018-09-24,0.5928747054962418,0.6498956095803512,340
2018-09-25,0.5541150759546875,1.284189586877176,340
2018-09-26,0.8407682322340309,0.7515854118847962,340
2018-09-27,0.6475098225584598,0.3734077779235264,340
2018-09-28,0.5364801769567809,0.5136257283768482,340
2018-10-01,0.4773420023094986,0.43931240060526777,340
2018-10-02,0.48273076169843454,0.8148028104707881,340
2018-10-03,0.5731711584041419,0.40615190094793396,340
2018-10-04,1.0798834167747295,1.1283563170101123,340
2018-10-05,1.4284239099826137,1.9352746976728008,340
2018-10-08,1.5229622534866538,1.7526514958013928,340
2018-10-09,1.1356612645815778,1.6961981534829642,340
2018-10-10,2.4963822465740453,3.462819631106819,340
2018-10-11,5.6093859899855865,7.208904727356612,340
2018-10-12,2.9658552202784296,3.189817964032296,340
2018-10-15,2.0330530310451445,1.9841118661176382,340
2018-10-16,1.2912166118801478,1.5073535278938681,340
2018-10-17,1.7730501921397168,2.14326862195258,340
2018-10-18,2.2303061631288195,2.5247713982958397,340
2018-10-19,1.785380319238083,2.8219119258924996,340
2018-10-22,1.4766004001489965,1.9040101003797816,340
2018-10-23,2.9816118874576194,2.7302855790433838,340
2018-10-24,2.9773990598880324,4.2170941312861885,340
2018-10-25,2.535837023419954,3.2557664207079835,340
2018-10-26,5.326460751278029,5.359783008049151,340
2018-10-29,3.788402638987222,6.144729256195908,340
2018-10-30,4.504902363568986,4.0459191569397674,340
2018-10-31,1.8384014304223866,1.5294805300769683,340
2018-11-01,1.7050595791688312,1.7929731604500148,340
2018-11-02,2.866962197809875,2.5928282462208507,340
2018-11-05,1.278588665518621,1.3262179501715432,340
2018-11-06,1.143304919674465,1.204048391814937,340
2018-11-07,1.1265966625051314,0.946012743361163,340
2018-11-08,1.0332550298192331,1.2368818805152817,340
2018-11-09,1.4804321035077246,1.9138625163666856,340
2018-11-12,1.5568641137987775,2.4878137854307503,340
2018-11-13,2.125415408709535,3.9906647229557173,340
2018-11-14,2.4101485648611822,2.8180185022559834,340
2018-11-15,4.84657106572848,8.234102652987318,340
2018-11-16,2.046732958418437,3.361874668975525,340
2018-11-19,2.1203854415567958,2.9686515150830157,340
2018-11-20,3.185646604157517,5.199773849229521,340
2018-11-21,1.3052441962962729,3.108980573929067,340
2018-11-23,0.6678445691151721,0.9702080287653698,340
2018-11-26,0.941172542699843,1.6936288067250682,340
2018-11-27,1.2958090658049362,2.528328632740537,340
2018-11-28,1.3696493722950633,2.2662707524568066,340
2018-11-29,1.2087803822352972,1.5432077158393505,340
2018-11-30,0.9908973618416465,1.6288357159232993,340
2018-12-03,1.182355543706178,2.2270610373422266,340
2018-12-04,2.055517071885829,4.386644867426912,340
2018-12-06,3.124306385470291,5.499853487900083,340
2018-12-07,2.9521582526436108,4.590472585502894,340
2018-12-10,3.12442951535857,4.537051445166922,340
2018-12-11,2.0407283904895603,3.0057700030234287,340
2018-12-12,1.6045526596513444,1.7653690106445896,340
2018-12-13,1.900845628146374,2.338019531137426,340
2018-12-14,1.9323746459515942,3.50549648891636,340
2018-12-17,2.30091073776949,3.8356046395653847,340
2018-12-18,2.1450986034853434,2.6907490094116224,340
2018-12-19,5.8791619843423,8.181043446479961,340
2018-12-20,5.909003656856818,7.038827569198059,340
2018-12-21,5.629836998141535,6.573763986126951,340
2018-12-24,3.4457471090066303,5.515341695779446,340
2018-12-26,4.071263375026522,5.865098869631661,340
2018-12-27,4.338831564971595,6.110502841506435,340
2018-12-28,3.5467375196888,4.653752442146092,340
2018-12-31,1.716722461792277,2.6031275053222753,340
2019-01-02,2.0336680873304074,3.167038896898,340
2019-01-03,3.191142749102746,4.5884685864843355,340
2019-01-04,2.039015774331375,2.511794198538838,340
2019-01-07,1.4322293292903723,2.406539109681927,340
2019-01-08,1.236338059962942,1.9193224221262768,340
2019-01-09,1.3892711109517075,2.1325007727652885,340
2019-01-10,0.9947452409045023,2.4051388846889408,340
2019-01-11,0.7816448456294718,0.8998850530231599,340
2019-01-14,0.7455051770723031,0.5453229849354935,340
2019-01-15,0.885799995031606,0.9756872280129806,340
2019-01-16,0.6396734125398708,0.6100593642671878,340
2019-01-17,0.9962822548589696,1.3577097681867332,340
2019-01-18,1.2296719977935457,1.4274255269157587,340
2019-01-22,1.2345133652429863,1.3828833232798978,340
2019-01-23,1.0505582423548214,1.9424200841436285,340
2019-01-24,0.8810408886075208,2.0226354431468097,340
2019-01-25,0.7112460939429014,0.7020788165741889,340
2019-01-28,0.9070801773532042,1.0308803546423908,340
2019-01-29,0.5848714350086496,0.9871099857634127,340
2019-01-30,1.111387665929331,1.4452026768064101,340
2019-01-31,0.7559366740685368,1.0073756037499568,340
2019-02-01,0.9464805487829133,1.5321632896282538,340
2019-02-04,0.44661117949792395,0.6673955397916821,340
2019-02-05,0.3974404685587012,0.38233288369479845,340
2019-02-06,0.6750314943307023,0.8805939511268029,340
2019-02-07,1.1105575633763278,1.212028352460599,340
2019-02-08,0.7265862815476347,1.2522840339405001,340
2019-02-11,0.5828775298451456,1.239972311293553,340
2019-02-12,0.8548425557426454,2.3390766575202924,340
2019-02-13,0.6526041516609371,2.294036041767495,340
2019-02-14,2.0521774568671565,5.757815594384696,340
2019-02-15,0.9370201937465077,1.3352333175224886,340
2019-02-19,0.40907688502974193,1.089740306372612,340
2019-02-20,0.5193905847789342,0.911172146559967,340
2019-02-21,0.5026115910108031,0.863313364451595,340
2019-02-22,0.5349244783251408,0.37625317867726527,340
2019-02-25,0.4374411607525541,0.7993251967470465,340
2019-02-26,0.413143882283872,1.2895197925953017,340
2019-02-27,0.45792526309679404,0.5493792383110244,340
2019-02-28,0.4123101549535586,0.6728245383657651,340
2019-03-01,0.3088617196472202,0.5375686675572149,340
2019-03-04,0.7726996632862384,0.8757473239028412,340
2019-03-05,0.42914986803534694,1.0561478131249036,340
2019-03-06,0.49350467389129693,0.5828006386822823,340
2019-03-07,0.6202723054899245,0.6686497275382319,340
2019-03-08,0.817023339063531,1.1534020103801825,340
2019-03-11,0.4373459261510471,0.7424095460586894,340
2019-03-12,0.6386589364735996,1.2929543627659503,340
2019-03-13,0.6323442287977059,0.9158731347957446,340
2019-03-14,0.392481983686606,0.4500653655450436,340
2019-03-15,0.5455850262600678,0.6926142965929717,340
2019-03-18,0.5131488586737712,1.0599105233037758,340
2019-03-19,0.6587993695826434,1.0925024464143847,340
2019-03-20,1.2100734626512955,1.4625729586195806,340
2019-03-21,0.6839752389537551,0.9691911995202359,340
2019-03-22,1.0430443124328623,1.9709794606487991,340
2019-03-25,1.0291996392893346,1.7051776406336039,340
2019-03-26,0.6652616475923315,0.8154334917830391,340
2019-03-27,0.9180568226101256,1.0752936851444779,340
2019-03-28,0.7987675322102502,1.3933437253909693,340
2019-03-29,0.5804516182809106,0.5820453732377397,340
2019-04-01,0.48577217070963663,0.26755868906037883,340
2019-04-02,0.37709620188486254,0.7823023474177329,340
2019-04-03,0.49135610237277705,0.8442465185965529,340
2019-04-04,0.4826726618332711,1.2813634383219334,340
2019-04-05,0.3601975538097135,0.6145316707597543,340
2019-04-08,0.34502928478793027,0.8931319081470164,340
2019-04-09,0.5010153957482983,1.0619746051926784,340
2019-04-10,0.31820674171550634,0.6214859742556841,340
2019-04-11,0.4090155840175447,0.7643572719225796,340
2019-04-12,0.31807105226259497,0.39325685561621787,340
2019-04-15,0.38310954409359976,0.1771310557184845,340
2019-04-16,0.36574736663456975,0.8839047306787746,340
2019-04-17,0.5099876155499017,0.8053781592999475,340
2019-04-18,0.6543591955428448,0.6093313178877867,340
2019-04-22,0.32116298484259,0.3427138463415872,340
2019-04-23,0.36824389552874076,0.5244170948961355,340
2019-04-24,0.5448177559131226,0.5471489667446655,340
2019-04-25,0.6303895275888751,0.9575780164050162,340
2019-04-26,0.8192376519424822,0.8817012348309993,340
2019-04-29,0.39771777403874164,0.7182281439758682,340
2019-04-30,0.48323859055377644,0.6854536261784846,340
2019-05-01,0.5807291346306661,1.0932812256302655,340
2019-05-02,0.9954609417890541,1.5810981068016408,340
2019-05-03,1.0417024515186717,0.4582697220890202,340
2019-05-06,0.9905296630304841,0.9223477880295865,340
2019-05-07,1.4128785294204147,3.0392542717328297,340
2019-05-08,1.433724932349563,1.4807148157531862,340
2019-05-09,1.6611721298819262,2.263023720050677,340
2019-05-10,1.9605767465625372,1.8434270251211597,340
2019-05-13,2.330657587321119,3.3118442557700427,340
2019-05-14,1.2030697997761308,2.848288646459162,340
2019-05-15,1.2124679907586318,1.4903691832178627,340
2019-05-16,2.1793224110374205,3.4752257804149864,340
2019-05-17,1.4684503767651051,2.8392586976673626,340
2019-05-20,1.4685055507576374,3.360369579932236,340
2019-05-21,0.7641401351317525,0.913583084865742,340
2019-05-22,0.7114184415897112,0.7570388189515508,340
2019-05-23,1.4285736563546831,1.1562014725575362,340
2019-05-24,0.755627886839803,0.41126346159666144,340
2019-05-28,0.9130385245853371,0.7922483039801329,340
2019-05-29,1.2506129581212804,1.686762691318636,340
2019-05-30,0.6142005329338769,1.073584583751804,340
2019-05-31,1.0111416022861155,1.376343057963393,340
2019-06-03,1.7492783247973245,2.951589658746743,340
2019-06-04,0.96091317291448,1.6756409274119528,340
2019-06-05,1.1341226585230615,1.5588655163690168,340
2019-06-06,0.9386537536795667,1.196521692705117,340
2019-06-07,0.8421784413730478,1.787542403487927,340
2019-06-10,0.6290555369876254,1.0279007266377072,340
2019-06-11,0.8811100688129015,1.2757670691047283,340
2019-06-12,0.8141749404865285,0.8581619852871896,340
2019-06-13,0.519758589387226,0.8757262250186982,340
2019-06-14,0.6332219087104627,1.6066883070468492,340
2019-06-17,0.6000019425687301,0.6025754519310634,340
2019-06-18,0.9137100710181694,1.3912652790100828,340
2019-06-19,1.0629834798121123,0.46594181112105815,340
2019-06-20,0.6941830070331739,1.0331487848230312,340
2019-06-21,0.6681119769123898,1.5003063152703016,340
2019-06-24,0.5677892749903657,0.46487359117147703,340
2019-06-25,0.8108948719018063,1.0356681585517606,340
2019-06-26,0.8120766577559206,1.2824499207196984,340
2019-06-27,0.7242848595567315,1.1171261035840145,340
2019-06-28,1.2300899131384044,2.777921473797532,340
2019-07-01,1.284706639649749,1.250741970318445,340
2019-07-02,0.709495623025637,1.0337019561674259,340
2019-07-03,0.5459484371288575,0.31802598243814845,340
2019-07-05,0.6487375654329435,0.8602218487103681,340
2019-07-08,0.6378654547707844,0.7058049898293246,340
2019-07-09,0.8868785943321327,0.8823155313934034,340
2019-07-10,0.7630570994305454,2.0313895635338346,340
2019-07-11,0.6030320751222916,0.9548907212415199,340
2019-07-12,0.42011241150781153,0.5788019258227798,340
2019-07-15,0.3500736219008925,0.33409202700273244,340
2019-07-16,0.4391465572248342,0.6741907993408783,340
2019-07-17,0.3725594526882271,0.5157634876502534,340
2019-07-18,0.5588071877164791,1.0153017339951955,340
2019-07-19,0.9673194797055851,0.4513541738387407,340
2019-07-22,0.4520668291845279,0.36639370253844106,340
2019-07-23,0.5226579857109958,0.9986121381071752,340
2019-07-24,0.42275563971582175,0.271079824313391,340
2019-07-25,0.7999494111599919,2.1153506417862844,340
2019-07-26,0.4364688762812523,0.044669120542022614,340
2019-07-29,0.4401242748422697,0.4183389586447528,340
2019-07-30,0.6584354057550248,0.4096136890793877,340
2019-07-31,1.9856538183309977,4.072564682738726,340
2019-08-01,2.4455000739378985,2.9425518778199073,340
2019-08-02,2.544828992716871,4.76248544751414,340
2019-08-05,2.2741910120245725,3.3765511878673498,340
2019-08-06,1.7758820471830783,3.2667253131121443,340
2019-08-07,2.5126264146735826,4.457238483487781,340
2019-08-08,1.290925587412147,1.5931428715609481,340
2019-08-09,1.3655749198564042,2.2620490286899138,340
2019-08-12,1.2403215874206175,2.426531290395326,340
2019-08-13,2.4309957550379617,6.391950454228192,340
2019-08-14,2.3300448622271617,3.8709214272126617,340
2019-08-15,6.496631527399125,5.574602851696302,340
2019-08-16,2.554670175663289,3.719054412971442,340
2019-08-19,1.1720992527366865,1.498282949251214,340
2019-08-20,1.1925062273302673,1.721658398092632,340
2019-08-21,1.096301562523185,0.627843961055182,340
2019-08-22,1.1251190683193675,2.073489381914613,340
2019-08-23,3.0124991515844317,6.154222239669414,340
2019-08-26,1.4731726067925428,1.5263155436854752,340
2019-08-27,1.2169524942863188,1.5290819522128494,340
2019-08-28,1.1946124133184393,1.0708102856627506,340
2019-08-29,1.0170133104331707,1.6708421352236071,340
2019-08-30,1.0780885869748973,1.3534951898118919,340
2019-09-03,1.6002483002974217,1.5193132607250073,340
2019-09-04,0.7646547051504347,0.6128358727112796,340
2019-09-05,0.9132271840855135,1.65708384313802,340
2019-09-06,0.8169541631009486,1.2898334650074086,340
2019-09-09,0.7515393149140284,0.8943992821919557,340
2019-09-10,1.0036733753190896,2.33126275249047,340
2019-09-11,1.1479227922353732,2.248642752249277,340
2019-09-12,1.7867409277553274,2.3059303598371197,340
2019-09-13,0.9210416626053761,0.7586114632617373,340
2019-09-16,0.7783661902955755,0.45060294764679226,340
2019-09-17,0.7359111673243663,1.0262651263977416,340
2019-09-18,1.4032916059872593,1.2098944734930577,340
2019-09-19,0.7090483980643499,1.5077246884325337,340
2019-09-20,1.858951668826573,4.229631598205434,340
2019-09-23,1.0330565447441271,0.9712994088645447,340
2019-09-24,1.8354496553677047,1.8150889916522175,340
2019-09-25,1.3652507022441267,1.2664473737150075,340
2019-09-26,1.1563058716327996,2.6354648819614845,340
2019-09-27,1.6345821059102499,2.5314532834706083,340
2019-09-30,0.8014044230375562,0.903279067027837,340
2019-10-01,1.4130613675371708,2.6208261645315862,340
2019-10-02,1.7383110036783245,2.9536052098685057,340
2019-10-03,2.4458967250562456,4.611034490670015,340
2019-10-04,1.1636449031463272,1.5652759042913762,340
2019-10-07,1.0857683388404635,1.1747351696835981,340
2019-10-08,1.9357032306065363,2.3160282922741344,340
2019-10-09,1.2409201070567197,1.9422622129282803,340
2019-10-10,1.7026857892753244,2.7219972248370667,340
2019-10-11,1.7339801422546626,1.952819897597797,340
2019-10-14,0.7313356347424165,0.4411792747558165,340
2019-10-15,0.7078172630321234,1.0265242608137817,340
2019-10-16,0.8907863517448721,0.6256941471795562,340
2019-10-17,0.7846153384860169,1.3890052970596847,340
2019-10-18,0.8613767823073353,0.448074267861462,340
2019-10-21,0.6317588356627252,0.5871535771865417,340
2019-10-22,0.6684618249490007,0.869158225592072,340
2019-10-23,0.7965638796236786,1.7092301799777347,340
2019-10-24,0.9988165008643648,1.7358278488188523,340
2019-10-25,0.7062557221491588,0.6736767943030563,340
2019-10-28,0.6748489056043329,1.1001512951453163,340
2019-10-29,0.626987732770306,0.36532693295640156,340
2019-10-30,0.9487000818219006,0.6029257917612891,340
2019-10-31,0.8010024711015332,0.7909164049627736,340
2019-11-01,1.308803522144829,1.702354312444997,340
2019-11-04,0.5771938480241046,0.6446631644237254,340
2019-11-05,0.7615016566536099,1.4657559511030591,340
2019-11-06,0.847704528068319,1.115027755709146,340
2019-11-07,0.8420833577506278,1.1834160470428352,340
2019-11-08,0.7055432512159853,0.9309728005411001,340
2019-11-11,1.1686326427217828,2.009424603397405,340
2019-11-12,0.7625654849278802,1.1754175001947624,340
2019-11-13,0.9695421318370645,2.217765121596129,340
2019-11-14,3.3378858507951774,1.8210866186896741,340
2019-11-15,1.3748649269313948,1.353466721397706,340
2019-11-18,0.6019402890933001,0.7405569525101147,340
2019-11-19,0.5350766775759354,0.5926112888736825,340
2019-11-20,0.9038645329021238,1.622495807884089,340
2019-11-21,0.7425092501725719,1.4461647412535543,340
2019-11-22,0.5821027587538377,0.890248518888511,340
2019-11-25,0.4455636088927094,0.3779928817344921,340
2019-11-26,0.6234725318315965,1.0108456006725481,340
2019-11-27,0.5144751406436827,1.5944250342485424,340
2019-11-29,0.40303411751931784,0.43038337542191296,340
2019-12-02,0.7188867660333546,0.8547956280821614,340
2019-12-03,1.147977044540203,1.7056763393433108,340
2019-12-04,0.5065469515083906,0.4847976146563436,340
2019-12-05,0.7381602550907028,0.8506785914123528,340
2019-12-06,0.5112124922482315,0.49970468045327754,340
2019-12-09,0.4799201407763785,0.5838838584258768,340
2019-12-10,0.5857878558484741,0.5154270707906459,340
2019-12-11,0.4985596660572227,0.5189583881291672,340
2019-12-12,1.3047977339275654,2.9737291011681966,340
2019-12-13,1.1798594420571844,1.359161328381604,340
2019-12-16,0.6665891769682588,1.2407562904230658,340
2019-12-17,0.44904531040013157,0.6618249284947022,340
2019-12-18,0.4211665796118559,0.5533652249411757,340
2019-12-19,0.6438928792652929,0.8242819688885505,340
2019-12-20,0.8427036849627032,0.2941708635563439,340
2019-12-23,0.516275395145539,0.7516728418539347,340
2019-12-24,0.302565248380995,0.32302337336376813,340
2019-12-26,0.3724866840056244,0.5298598246061609,340
2019-12-27,0.3042437389934511,0.26512823495217863,340
2019-12-30,0.48934193570084883,0.7428753186987679,340
2019-12-31,0.40200627782075904,0.2825708875916281,340
2020-01-02,0.4271259007855805,0.5868477574142532,340
2020-01-03,0.9009845939650654,1.3265478405574298,340
2020-01-06,0.5620941035351142,0.6720951593482126,340
2020-01-07,0.5700326068443726,0.7073200145244285,340
2020-01-08,0.8441555485036338,1.6680947672124882,340
2020-01-09,0.5457466190571078,0.6191650754048581,340
2020-01-10,0.4468464942868902,0.5638419698424693,340
2020-01-13,0.654161495375918,0.38173183895459045,340
2020-01-14,0.6462270281852367,0.4359647411277237,340
2020-01-15,0.7432279236578999,1.0229258122637908,340
2020-01-16,0.5732691763039547,0.3853548780346144,340
2020-01-17,0.674463527936203,0.7153481863511578,340
2020-01-21,0.7350368360957644,0.4838158000334408,340
2020-01-22,0.6914355642969101,0.414015844989991,340
2020-01-23,0.8181113210985324,1.9901941228351177,340
2020-01-24,1.1020710107782603,0.9080855344925839,340
2020-01-27,1.6067813129649828,0.9534082900115308,340
2020-01-28,0.8189961463059484,0.6568387427176444,340
2020-01-29,1.0112205098446032,0.5129585244192398,340
2020-01-30,1.412716612104328,1.926664662874257,340
2020-01-31,1.6091308659024282,1.7624878244758533,340
2020-02-03,1.2510600473431073,1.8048322322352797,340
2020-02-04,0.8678595835018444,0.11293766339666406,340
